2022.07.22,02:40,1.02283,1.02291,1.02278,1.02284,140
2022.07.22,02:45,1.02283,1.02288,1.02246,1.02248,332
2022.07.22,02:50,1.02249,1.02253,1.02213,1.02214,236
2022.07.22,02:55,1.02215,1.02220,1.02194,1.02195,248
2022.07.22,03:00,1.02195,1.02211,1.02148,1.02155,687
2022.07.22,03:05,1.02156,1.02182,1.02138,1.02144,508
2022.07.22,03:10,1.02144,1.02164,1.02115,1.02115,496
2022.07.22,03:15,1.02115,1.02139,1.02101,1.02103,453
2022.07.22,03:20,1.02104,1.02122,1.02098,1.02120,308
2022.07.22,03:25,1.02119,1.02130,1.02098,1.02103,315
2022.07.22,03:30,1.02103,1.02111,1.02082,1.02086,416
2022.07.22,03:35,1.02084,1.02087,1.02049,1.02068,325
2022.07.22,03:40,1.02069,1.02076,1.02043,1.02051,341
2022.07.22,03:45,1.02050,1.02062,1.02039,1.02061,388
2022.07.22,03:50,1.02062,1.02081,1.02042,1.02056,436
2022.07.22,03:55,1.02054,1.02054,1.02027,1.02038,490
2022.07.22,04:00,1.02038,1.02077,1.02009,1.02012,602
2022.07.22,04:05,1.02011,1.02025,1.01999,1.02002,559
2022.07.22,04:10,1.02003,1.02009,1.01974,1.01992,488
2022.07.22,04:15,1.01991,1.01994,1.01943,1.01962,444
2022.07.22,04:20,1.01963,1.01970,1.01902,1.01923,488
2022.07.22,04:25,1.01923,1.01962,1.01923,1.01943,404
2022.07.22,04:30,1.01943,1.02012,1.01933,1.01973,618
2022.07.22,04:35,1.01974,1.02012,1.01964,1.02007,621
2022.07.22,04:40,1.02006,1.02042,1.02004,1.02036,691
2022.07.22,04:45,1.02035,1.02040,1.02000,1.02004,640
2022.07.22,04:50,1.02004,1.02029,1.01988,1.02017,447
2022.07.22,04:55,1.02017,1.02024,1.01999,1.02016,417
2022.07.22,05:00,1.02016,1.02028,1.01997,1.02009,479
2022.07.22,05:05,1.02010,1.02028,1.02010,1.02022,449
2022.07.22,05:10,1.02023,1.02023,1.01953,1.01965,650
2022.07.22,05:15,1.01965,1.01968,1.01948,1.01951,445
2022.07.22,05:20,1.01952,1.01970,1.01936,1.01938,387
2022.07.22,05:25,1.01937,1.01943,1.01927,1.01929,427
2022.07.22,05:30,1.01928,1.01948,1.01925,1.01944,392
2022.07.22,05:35,1.01944,1.01945,1.01927,1.01936,288
2022.07.22,05:40,1.01936,1.01983,1.01932,1.01979,355
2022.07.22,05:45,1.01979,1.01982,1.01964,1.01972,353
2022.07.22,05:50,1.01972,1.02006,1.01965,1.02004,399
2022.07.22,05:55,1.02005,1.02008,1.01940,1.01947,796
2022.07.22,06:00,1.01950,1.01972,1.01950,1.01964,357
2022.07.22,06:05,1.01965,1.01965,1.01940,1.01942,254
2022.07.22,06:10,1.01942,1.01949,1.01932,1.01938,320
2022.07.22,06:15,1.01939,1.01965,1.01927,1.01928,282
2022.07.22,06:20,1.01927,1.01927,1.01876,1.01883,391
2022.07.22,06:25,1.01884,1.01891,1.01870,1.01877,335
2022.07.22,06:30,1.01878,1.01878,1.01841,1.01874,333
2022.07.22,06:35,1.01874,1.01879,1.01849,1.01855,324
2022.07.22,06:40,1.01856,1.01867,1.01849,1.01860,311
2022.07.22,06:45,1.01861,1.01890,1.01860,1.01876,326
2022.07.22,06:50,1.01875,1.01876,1.01850,1.01868,265
2022.07.22,06:55,1.01868,1.01904,1.01862,1.01904,189
2022.07.22,07:00,1.01902,1.01908,1.01877,1.01899,312
2022.07.22,07:05,1.01900,1.01922,1.01898,1.01921,253
2022.07.22,07:10,1.01924,1.01929,1.01900,1.01903,288
2022.07.22,07:15,1.01902,1.01916,1.01894,1.01903,223
2022.07.22,07:20,1.01905,1.01922,1.01895,1.01901,261
2022.07.22,07:25,1.01901,1.01904,1.01878,1.01878,187
2022.07.22,07:30,1.01879,1.01882,1.01855,1.01872,249
2022.07.22,07:35,1.01871,1.01873,1.01860,1.01865,292
2022.07.22,07:40,1.01866,1.01866,1.01833,1.01845,361
2022.07.22,07:45,1.01847,1.01850,1.01835,1.01844,294
2022.07.22,07:50,1.01845,1.01850,1.01836,1.01839,233
2022.07.22,07:55,1.01839,1.01839,1.01801,1.01806,343
2022.07.22,08:00,1.01801,1.01831,1.01800,1.01824,509
2022.07.22,08:05,1.01823,1.01861,1.01819,1.01840,394
2022.07.22,08:10,1.01842,1.01846,1.01802,1.01821,455
2022.07.22,08:15,1.01823,1.01855,1.01812,1.01851,370
2022.07.22,08:20,1.01851,1.01865,1.01819,1.01829,383
2022.07.22,08:25,1.01828,1.01856,1.01827,1.01850,344
2022.07.22,08:30,1.01850,1.01880,1.01849,1.01873,459
2022.07.22,08:35,1.01873,1.01900,1.01866,1.01893,396
2022.07.22,08:40,1.01892,1.01902,1.01879,1.01895,283
2022.07.22,08:45,1.01894,1.01903,1.01870,1.01894,335
2022.07.22,08:50,1.01893,1.01930,1.01881,1.01923,469
2022.07.22,08:55,1.01922,1.01922,1.01838,1.01844,641
2022.07.22,09:00,1.01845,1.01929,1.01844,1.01895,938
2022.07.22,09:05,1.01896,1.01909,1.01859,1.01873,825
2022.07.22,09:10,1.01873,1.01873,1.01824,1.01870,791
2022.07.22,09:15,1.01870,1.01897,1.01833,1.01882,751
2022.07.22,09:20,1.01880,1.01929,1.01859,1.01921,856
2022.07.22,09:25,1.01920,1.01947,1.01897,1.01945,621
2022.07.22,09:30,1.01944,1.01945,1.01903,1.01927,631
2022.07.22,09:35,1.01928,1.01955,1.01908,1.01946,590
2022.07.22,09:40,1.01947,1.01998,1.01945,1.01982,675
2022.07.22,09:45,1.01980,1.01986,1.01961,1.01973,734
2022.07.22,09:50,1.01973,1.02064,1.01969,1.02026,860
2022.07.22,09:55,1.02026,1.02084,1.02023,1.02080,677
2022.07.22,10:00,1.02080,1.02128,1.02054,1.02078,1056
2022.07.22,10:05,1.02079,1.02096,1.02019,1.02063,1088
2022.07.22,10:10,1.02064,1.02086,1.02038,1.02077,865
2022.07.22,10:15,1.02063,1.02063,1.01811,1.01850,1765
2022.07.22,10:20,1.01851,1.01868,1.01780,1.01868,1080
2022.07.22,10:25,1.01868,1.01896,1.01809,1.01817,736
2022.07.22,10:30,1.01758,1.01758,1.01400,1.01432,1566
2022.07.22,10:35,1.01432,1.01479,1.01292,1.01321,1346
2022.07.22,10:40,1.01317,1.01425,1.01312,1.01386,1198
2022.07.22,10:45,1.01387,1.01475,1.01387,1.01475,991
2022.07.22,10:50,1.01475,1.01492,1.01389,1.01393,913
2022.07.22,10:55,1.01392,1.01400,1.01320,1.01382,1160
2022.07.22,11:00,1.01382,1.01430,1.01341,1.01365,1141
2022.07.22,11:05,1.01364,1.01459,1.01358,1.01455,997
2022.07.22,11:10,1.01456,1.01458,1.01356,1.01384,966
2022.07.22,11:15,1.01386,1.01486,1.01376,1.01481,1067
2022.07.22,11:20,1.01482,1.01541,1.01460,1.01492,908
2022.07.22,11:25,1.01492,1.01584,1.01449,1.01568,916
2022.07.22,11:30,1.01568,1.01706,1.01544,1.01556,1300
2022.07.22,11:35,1.01557,1.01631,1.01553,1.01559,961
2022.07.22,11:40,1.01558,1.01604,1.01546,1.01557,899
2022.07.22,11:45,1.01556,1.01615,1.01545,1.01615,902
